dm_sendTime,dm_time,dm_userId,dm_color,dm_mode,dm_fontSize,dm_text
2019-07-28 22:08:48,0:02:36.349000,4468ea72,"(231, 0, 18)",1,25,坚持做自己喜欢的事情
2019-07-28 22:08:36,0:02:29.297000,2e195a1e,"(240, 171, 42)",4,25,坚持做自己喜欢的事情
2019-07-28 22:08:30,0:00:31.481000,36b01b37,"(255, 255, 255)",1,25,第五遍
2019-07-28 22:08:29,0:01:15.470000,47a83afe,"(255, 255, 255)",1,25,好押韵
2019-07-28 22:08:24,0:01:06.762000,47f66480,"(0, 46, 114)",5,25,泪目
2019-07-28 22:08:16,0:02:23.378000,4468ea72,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-07-28 22:08:12,0:01:10.486000,7a2063cf,"(231, 0, 18)",5,25,Nothing Nothing Nothing Nothing Nothing
2019-07-28 22:08:11,0:01:54.238000,6fcedbba,"(226, 2, 127)",5,25,才会自由自在，没有烦恼
2019-07-28 22:08:11,0:03:34.672000,412bbf57,"(255, 255, 255)",1,25,欢乐是如果消失的呢？
2019-07-28 22:08:05,0:02:31.341000,7a334c33,"(255, 255, 255)",1,25,听这个bgm然后都快看哭辽
2019-07-28 22:08:03,0:01:22.764000,402eaffe,"(255, 255, 255)",1,25,泪目
2019-07-28 22:08:00,0:00:51.420000,b7dc4f35,"(255, 255, 255)",1,25,派大星
2019-07-28 22:07:52,0:00:47.713000,af6a5fdb,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-28 22:07:39,0:03:34.406000,d7bf15c0,"(255, 255, 255)",1,25,花之舞
2019-07-28 22:07:08,0:00:10.921000,a13d0cf8,"(255, 255, 255)",1,25,镇站之宝
2019-07-28 22:07:08,0:01:02.442000,7986ccaf,"(255, 255, 255)",1,25,我好累
2019-07-28 22:07:03,0:03:03.838000,573d635b,"(255, 255, 255)",1,25,章鱼哥的仇，就由我来报
2019-07-28 22:07:02,0:00:10.259000,3f8fe157,"(255, 255, 255)",1,25,镇站之宝
2019-07-28 22:06:55,0:00:20.201000,ca37870a,"(254, 241, 2)",1,25,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
2019-07-28 22:06:47,0:00:16.561000,ca37870a,"(254, 241, 2)",1,25,啊啊啊啊啊啊啊啊啊啊啊啊啊啊
2019-07-28 22:06:41,0:00:23.233000,f9ae28b5,"(255, 255, 255)",1,25,绝对的精品啊！！！
2019-07-28 22:06:39,0:00:21.285000,4c58da16,"(255, 255, 255)",1,25,真的好看
2019-07-28 22:06:39,0:00:46.158000,6fcedbba,"(226, 2, 127)",5,25,因为天才生来孤独
2019-07-28 22:06:39,0:00:12.441000,ca37870a,"(254, 241, 2)",1,25,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
2019-07-28 22:06:32,0:00:49.720000,4b48208e,"(255, 255, 255)",1,25,火钳刘明
2019-07-28 22:06:21,0:03:07.600000,56838307,"(66, 102, 190)",1,25,泪目
2019-07-28 22:06:19,0:00:07.921000,ca37870a,"(254, 241, 2)",4,25,啊啊啊啊啊啊啊啊啊啊啊啊
2019-07-28 22:06:14,0:00:46.158000,6fcedbba,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-28 22:06:13,0:00:06.081000,ca37870a,"(254, 241, 2)",4,25,回忆啊
2019-07-28 22:06:12,0:00:19.561000,7986ccaf,"(255, 255, 255)",1,25,泪目
2019-07-28 22:06:04,0:00:04.241000,ca37870a,"(254, 241, 2)",5,25,感人
2019-07-28 22:05:54,0:02:29.818000,573d635b,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-07-28 22:05:48,0:03:22.400000,e749d71f,"(231, 0, 18)",1,25,这集海绵宝宝捡到个珍珠变得膨胀，派大星最后捡到个宝石
2019-07-28 22:05:48,0:03:36.702000,d981522f,"(231, 0, 18)",5,25,海绵宝宝，你在哪？
2019-07-28 22:05:44,0:00:19.808000,cad9e827,"(255, 255, 255)",1,25,欢迎回来
2019-07-28 22:05:43,0:03:30.318000,dfd62fff,"(255, 255, 255)",1,25,泪目
2019-07-28 22:05:40,0:00:21.509000,16f7ab8a,"(255, 255, 255)",1,25,歌词走心
2019-07-28 22:05:35,0:00:00.040000,b7dc4f35,"(255, 255, 255)",1,25,哈哈哈
2019-07-28 22:05:31,0:03:31.668000,d981522f,"(231, 0, 18)",5,25,欢乐是如何消失的呢？海绵宝宝？
2019-07-28 22:05:31,0:01:54.287000,eff5ca9a,"(255, 255, 255)",1,25,泪目
2019-07-28 22:05:26,0:02:26.875000,b9492ed9,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-07-28 22:05:14,0:02:12.638000,43d665d9,"(255, 255, 255)",1,25,不明白。。。QAQQQQQQ
2019-07-28 22:05:06,0:02:49.321000,f37b410e,"(231, 0, 18)",5,25,是不是我没把你照顾好
2019-07-28 22:05:04,0:00:12.201000,fe1970b2,"(255, 255, 255)",1,25,再来一遍
2019-07-28 22:04:47,0:03:19.742000,d981522f,"(231, 0, 18)",5,25,海绵宝宝？
2019-07-28 22:04:41,0:00:38.770000,d7bf15c0,"(255, 255, 255)",1,25,bgm是花之舞
2019-07-28 22:04:40,0:00:31.352000,14ecf19e,"(255, 255, 255)",1,25,提前泪目
2019-07-28 22:04:38,0:01:42.539000,573d635b,"(255, 255, 255)",1,25,哭了
2019-07-28 22:04:34,0:00:45.374000,4e5f8d7d,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-28 22:04:34,0:00:28.338000,20c300a0,"(226, 2, 127)",1,25,BGM:Flower Dance
2019-07-28 22:04:33,0:00:05.761000,c7a6e2b,"(255, 255, 255)",1,25,太棒了
2019-07-28 22:04:31,0:02:08.379000,1fc4674f,"(255, 255, 255)",1,25,泪目
2019-07-28 22:04:31,0:00:43.386000,e610e8b,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-28 22:04:26,0:00:11.571000,e30aa8b5,"(255, 255, 255)",1,25,泪目
2019-07-28 22:04:17,0:01:22.398000,43d665d9,"(255, 255, 255)",1,25,笑着哭，哭着。。
2019-07-28 22:04:16,0:00:46.281000,26f52fbf,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-28 22:04:13,0:00:01.673000,c254e4e8,"(255, 255, 255)",1,25,再来一遍
2019-07-28 22:04:12,0:00:07.289000,e05331c9,"(254, 241, 2)",5,25,颜表立，这回黄队太nb了
2019-07-28 22:04:02,0:02:32.606000,db29c2eb,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-07-28 22:03:54,0:03:05.214000,d981522f,"(231, 0, 18)",5,25,虽然不知道它们有什么好，但你喜欢就够了。
2019-07-28 22:03:46,0:01:54.004000,f37b410e,"(226, 2, 127)",5,25,才会自由自在，没有烦恼
2019-07-28 22:03:43,0:00:31.338000,23e63617,"(231, 0, 18)",5,25,三百万冲呀！！！
2019-07-28 22:03:43,0:01:54.004000,f37b410e,"(0, 160, 234)",5,25,才会自由自在，没有烦恼
2019-07-28 22:03:39,0:01:54.004000,f37b410e,"(0, 152, 67)",5,25,才会自由自在，没有烦恼
2019-07-28 22:03:38,0:03:31.041000,a13d0cf8,"(255, 255, 255)",1,25,泪目
2019-07-28 22:03:34,0:01:54.004000,f37b410e,"(254, 241, 2)",5,25,才会自由自在，没有烦恼
2019-07-28 22:03:30,0:00:09.085000,ba1f9d65,"(255, 255, 255)",1,25,励志
2019-07-28 22:03:28,0:01:54.004000,f37b410e,"(231, 0, 18)",5,25,才会自由自在，没有烦恼
2019-07-28 22:03:12,0:02:55.486000,d981522f,"(231, 0, 18)",5,25,对吗？海绵宝宝？
2019-07-28 22:03:09,0:00:47.400000,557353e9,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-28 22:02:51,0:02:49.940000,d981522f,"(231, 0, 18)",5,25,是不是我没把你照顾好
2019-07-28 22:02:35,0:02:46.313000,d981522f,"(231, 0, 18)",1,25,被这个社会和普通人磨平的棱角
2019-07-28 22:02:35,0:02:18.593000,891d554c,"(255, 255, 255)",1,25,乐乐  我对不起你ಥ_ಥ
2019-07-28 22:02:32,0:01:09.161000,9b77037b,"(255, 255, 255)",1,25,艺术就是派大星
2019-07-28 22:02:30,0:01:32.359000,e749d71f,"(255, 255, 255)",1,25,不，这里是派大星
2019-07-28 22:02:28,0:00:24.274000,43d665d9,"(255, 255, 255)",1,25,太难过了，再看一遍
2019-07-28 22:02:19,0:01:18.598000,6cf69be6,"(255, 255, 255)",1,25,之前的字是白的，现在变粉了
2019-07-28 22:02:15,0:01:11.072000,dab11789,"(255, 255, 255)",5,25,只有我的规划里要做的是nothing
2019-07-28 22:02:14,0:01:56.815000,891d554c,"(255, 255, 255)",1,25,niubi呀
2019-07-28 22:02:14,0:03:23.955000,73431997,"(255, 255, 255)",1,25,我都快哭了
2019-07-28 22:02:00,0:00:14.881000,59026963,"(255, 255, 255)",1,25,再来亿遍
2019-07-28 22:01:59,0:02:43.252000,c2fd6505,"(255, 255, 255)",1,25,听着听着就哭出来了
2019-07-28 22:01:51,0:00:08.598000,ac24dfc5,"(255, 255, 255)",1,25,忘记几刷了
2019-07-28 22:01:45,0:02:40.084000,d981522f,"(231, 0, 18)",5,25,海绵宝宝，你是不是生病了
2019-07-28 22:01:32,0:00:30.518000,999c54e0,"(255, 255, 255)",1,25,flower
2019-07-28 22:01:30,0:00:41.238000,6cf69be6,"(255, 255, 255)",1,25,这个世界上谁都不是正常人
2019-07-28 22:01:25,0:02:47.555000,e593fed2,"(226, 2, 127)",5,25,是不是我没把你照顾好
2019-07-28 22:01:23,0:02:15.147000,3d168bc,"(255, 255, 255)",1,25,3连
2019-07-28 22:01:22,0:02:30.910000,d981522f,"(231, 0, 18)",5,25,我们快走吧
2019-07-28 22:01:21,0:01:06.438000,5f440f04,"(255, 255, 255)",1,25,明示投币
2019-07-28 22:01:20,0:02:47.555000,e593fed2,"(226, 2, 127)",5,25,是不是我没把你照顾好
2019-07-28 22:01:14,0:02:47.555000,e593fed2,"(226, 2, 127)",5,25,是不是我没把你照顾好
2019-07-28 22:01:05,0:02:25.961000,d981522f,"(231, 0, 18)",5,25,坚持做自己喜欢的事情
2019-07-28 22:01:03,0:00:44.952000,dab11789,"(255, 255, 255)",5,25,因为天才生来孤独
2019-07-28 22:00:56,0:01:18.242000,8034d133,"(255, 255, 255)",1,25,笑着笑着就哭了……
2019-07-28 22:00:41,0:01:11.952000,8034d133,"(255, 255, 255)",1,25,笑着笑着就哭了……
2019-07-28 22:00:33,0:02:10.281000,d981522f,"(231, 0, 18)",5,18,大把青春值得你去奋斗
2019-07-28 22:00:24,0:00:13.361000,44905962,"(255, 255, 255)",1,25,艺术就是派大星
2019-07-28 22:00:16,0:03:12.681000,aa6c7d26,"(255, 255, 255)",1,25,哭干什么，楞着啊
2019-07-28 22:00:12,0:00:28.441000,4dcc7dde,"(255, 255, 255)",1,25,花之舞！
2019-07-28 22:00:01,0:03:31.451000,dab11789,"(255, 255, 255)",1,25,欢乐是如何消失的呢？
2019-07-28 21:59:54,0:03:25.401000,13ab0446,"(255, 255, 255)",1,25,泪目
2019-07-28 21:59:53,0:01:48.606000,d981522f,"(231, 0, 18)",1,18,为什么我会泪目
2019-07-28 21:59:50,0:02:09.561000,5cb23903,"(255, 255, 255)",1,25,泪目
2019-07-28 21:59:49,0:00:05.641000,5b954060,"(254, 241, 2)",5,25,第三遍
2019-07-28 21:59:45,0:02:28.480000,1cade629,"(254, 241, 2)",5,25,坚持做自己喜欢的事情
2019-07-28 21:59:40,0:02:47.849000,f37b410e,"(226, 2, 127)",5,25,是不是我没把你照顾好
2019-07-28 21:59:33,0:02:49.875000,a105b69c,"(255, 255, 255)",1,25,你越来越圆润了
2019-07-28 21:59:30,0:02:47.849000,f37b410e,"(0, 152, 67)",5,25,是不是我没把你照顾好
2019-07-28 21:59:26,0:02:47.849000,f37b410e,"(254, 241, 2)",5,25,是不是我没把你照顾好
2019-07-28 21:59:23,0:02:07.699000,cef4bcae,"(255, 255, 255)",1,25,泪目
2019-07-28 21:59:21,0:02:47.849000,f37b410e,"(231, 0, 18)",5,25,是不是我没把你照顾好
2019-07-28 21:59:18,0:03:01.971000,dab11789,"(255, 255, 255)",1,25,章鱼哥的仇就由我来报
2019-07-28 21:59:07,0:02:47.849000,f37b410e,"(231, 0, 18)",1,25,是不是我没把你照顾好
2019-07-28 21:59:06,0:01:03.080000,2b9d7aad,"(255, 255, 255)",1,25,百万填词
2019-07-28 21:58:43,0:00:18.969000,266d7358,"(231, 0, 18)",5,25,最怕鬼畜动了情
2019-07-28 21:58:39,0:00:49.917000,93cb306c,"(255, 255, 255)",1,25,泪目
2019-07-28 21:58:38,0:02:50.411000,dab11789,"(255, 255, 255)",1,25,是不是我没有把你照顾好
2019-07-28 21:58:30,0:00:07.782000,d8792d29,"(255, 255, 255)",1,25,泪目
2019-07-28 21:58:16,0:02:20.172000,d6158def,"(255, 255, 255)",1,25,泪目
2019-07-28 21:58:03,0:00:48.513000,cef4bcae,"(255, 255, 255)",1,25,停不下来了呀
2019-07-28 21:58:01,0:02:26.371000,dab11789,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-07-28 21:58:00,0:00:05.154000,2b9d7aad,"(255, 255, 255)",1,25,火钳刘明
2019-07-28 21:57:48,0:02:31.721000,5f51abe8,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-07-28 21:57:44,0:02:26.950000,3e874ab5,"(255, 255, 255)",1,25,为什么如此伤感
2019-07-28 21:57:35,0:02:20.220000,32e44205,"(255, 255, 255)",1,25,人生啊
2019-07-28 21:57:26,0:01:10.698000,f8b7f39c,"(255, 255, 255)",1,25,火钳留名
2019-07-28 21:57:24,0:02:30.457000,caa50d9c,"(255, 255, 255)",1,25,坚持做自己喜欢做的事情
2019-07-28 21:57:23,0:02:16.300000,32e44205,"(255, 255, 255)",1,25,人生
2019-07-28 21:57:22,0:02:37.798000,7dde27e8,"(255, 255, 255)",1,25,我是没有海绵宝宝的派大星
2019-07-28 21:57:19,0:00:20.628000,fac679da,"(255, 255, 255)",1,25,pua
2019-07-28 21:57:18,0:03:04.314000,2039fea2,"(255, 255, 255)",1,25,章鱼哥的仇就由我来报
2019-07-28 21:57:11,0:03:23.615000,d864a406,"(255, 255, 255)",1,25,海绵用多了就会这样
2019-07-28 21:57:10,0:00:21.966000,10328969,"(255, 255, 255)",1,25,唉
2019-07-28 21:57:10,0:00:23.546000,fac679da,"(255, 255, 255)",1,25,pua
2019-07-28 21:57:08,0:00:59.432000,4fbf07be,"(255, 255, 255)",1,25,因为天才生来孤独呀
2019-07-28 21:57:04,0:02:02.761000,5f51abe8,"(255, 255, 255)",1,25,才会字由自在，没有烦恼。
2019-07-28 21:56:56,0:00:49.912000,b211997f,"(255, 255, 255)",1,25,我是200W分之10
2019-07-28 21:56:44,0:03:34.641000,9a0b48ad,"(231, 0, 18)",1,25,欢乐是如何消失的呢
2019-07-28 21:56:31,0:01:53.321000,caa50d9c,"(255, 255, 255)",1,25,才会自由自在，没有烦恼
2019-07-28 21:56:22,0:01:10.718000,8c3c71a1,"(254, 241, 2)",5,25,NOTHING
2019-07-28 21:56:16,0:01:10.718000,8c3c71a1,"(254, 241, 2)",5,25,NOTHING
2019-07-28 21:56:14,0:02:36.683000,2039fea2,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-07-29 23:59:53,0:03:40.960000,488ffeda,"(255, 255, 0)",1,25,泪目
2019-07-29 23:59:13,0:00:34.054000,bdf3cd14,"(255, 255, 255)",1,25,突然发现bgm好像是花之舞？
2019-07-29 23:59:10,0:03:26.078000,b2951d76,"(255, 255, 255)",1,25,人言否？
2019-07-29 23:58:57,0:02:27.500000,36ec3719,"(255, 255, 255)",1,25,坚持做自己喜欢的事
2019-07-29 23:58:07,0:00:11.541000,e8a744a4,"(254, 241, 2)",1,25,人才up
2019-07-29 23:57:53,0:00:50.534000,b766f07f,"(255, 255, 255)",1,25,泪目
2019-07-29 23:57:46,0:03:20.675000,d0607798,"(255, 255, 255)",1,25,这一集看的很气，排球是派大星发现的，钱都是海绵宝宝用
2019-07-29 23:57:38,0:01:54.305000,aea60d62,"(255, 255, 255)",1,25,泪目
2019-07-29 23:57:08,0:02:40.201000,b07bbb6f,"(255, 255, 255)",1,25,棒
2019-07-29 23:56:34,0:00:26.823000,488ffeda,"(255, 255, 0)",1,25,上海zoo的够了哈哈哈哈哈哈
2019-07-29 23:56:20,0:03:38.416000,18274635,"(255, 255, 255)",1,25,嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤嘤
2019-07-29 23:56:19,0:02:10.878000,7e99a176,"(255, 255, 255)",1,25,啊啊啊啊啊我哭了
2019-07-29 23:56:08,0:03:09.097000,b27414b3,"(255, 255, 255)",1,25,给你。
2019-07-29 23:55:39,0:00:06.481000,aea60d62,"(255, 255, 255)",1,25,再来一遍
2019-07-29 23:55:32,0:02:50.433000,18274635,"(255, 255, 255)",1,25,嘤嘤嘤 我哭了
2019-07-29 23:55:16,0:03:30.961000,b2e926d9,"(255, 255, 255)",1,25,他是你最好的一辈子的好朋友，黄方块
2019-07-29 23:55:13,0:00:16.100000,854bfeae,"(255, 255, 255)",1,25,哭了
2019-07-29 23:55:11,0:01:53.533000,939e2a7a,"(255, 255, 255)",1,25,泪目
2019-07-29 23:55:09,0:00:20.009000,a7aed5e,"(255, 255, 255)",1,25,再来亿遍
2019-07-29 23:54:46,0:02:43.262000,5943fd8,"(255, 255, 255)",1,25,我忘了  我喜欢什么
2019-07-29 23:54:46,0:03:23.841000,b2e926d9,"(255, 255, 255)",1,25,泪目
2019-07-29 23:54:42,0:00:17.009000,8ae2c97b,"(255, 255, 255)",1,25,这是第几遍？
2019-07-29 23:54:36,0:03:27.658000,c86bb3cf,"(146, 121, 57)",5,25,他是你一辈子的朋友，黄方块
2019-07-29 23:54:24,0:03:07.841000,b2e926d9,"(255, 255, 255)",1,25,虽然不知道，它们有什么好
2019-07-29 23:54:00,0:00:53.949000,23e9278c,"(255, 255, 255)",1,25,。。。
2019-07-29 23:53:59,0:03:03.001000,b2e926d9,"(255, 255, 255)",1,25,章鱼哥的仇就由我来报
2019-07-29 23:53:37,0:00:33.320000,23e9278c,"(255, 255, 255)",1,25,。。。。
2019-07-29 23:53:20,0:01:33.894000,5e25ef55,"(255, 255, 255)",1,25,我以前遇到属于我的海绵宝宝了
2019-07-29 23:53:19,0:00:20.226000,b27414b3,"(255, 255, 255)",1,25,快乐啊。
2019-07-29 23:53:06,0:00:06.013000,939e2a7a,"(255, 255, 255)",1,25,再来一遍
2019-07-29 23:53:02,0:03:34.382000,5a2497a0,"(255, 255, 255)",5,25,泪目
2019-07-29 23:52:54,0:02:48.478000,b2e926d9,"(255, 255, 255)",1,25,是不是我没把你照顾好
2019-07-29 23:52:43,0:00:55.452000,36a51d7e,"(255, 255, 255)",1,25,天才
2019-07-29 23:52:17,0:02:26.558000,b2e926d9,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-07-29 23:52:08,0:00:20.241000,d46c38cd,"(255, 255, 255)",1,25,泪目
2019-07-29 23:51:44,0:02:08.958000,b2e926d9,"(255, 255, 255)",1,25,大把青春值得你去奋斗
2019-07-29 23:51:40,0:03:37.158000,a2c995de,"(255, 255, 255)",1,25,好伤心哦T_T为什么要搞这么个结局啊啊啊啊啊
2019-07-29 23:51:33,0:02:33.200000,f71785c,"(255, 255, 255)",1,25,强啊兄弟
2019-07-29 23:51:12,0:01:53.118000,b2e926d9,"(255, 255, 255)",1,25,才会自由自在，没有烦恼
2019-07-29 23:50:30,0:02:56.198000,a2c995de,"(255, 255, 255)",1,25,突然好难过哦，只有派大星发现了海绵宝宝的洞洞少了，方块角也没了
2019-07-29 23:50:06,0:01:15.638000,b2e926d9,"(255, 255, 255)",1,25,从此改变我的全部生活
2019-07-29 23:50:06,0:00:28.082000,621f4fb8,"(255, 255, 255)",1,25,力挽狂澜nb啊
2019-07-29 23:49:37,0:03:29.410000,9189e87,"(255, 255, 255)",1,25,泪目
2019-07-29 23:49:32,0:02:02.561000,537a5e42,"(255, 255, 255)",5,25,字由
2019-07-29 23:49:30,0:00:17.046000,5e25ef55,"(255, 255, 255)",1,25,马杰
2019-07-29 23:49:27,0:00:49.998000,b2e926d9,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-29 23:49:17,0:01:55.400000,537a5e42,"(255, 255, 255)",1,25,自由
2019-07-29 23:48:56,0:01:18.358000,730ff3b0,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-29 23:48:42,0:02:57.610000,c86bb3cf,"(255, 255, 255)",1,25,五刷
2019-07-29 23:48:11,0:00:01.001000,cabf00f,"(226, 2, 127)",5,25,再来一遍又一遍
2019-07-29 23:47:50,0:01:52.225000,90381aa4,"(255, 255, 255)",5,25,才会自由自在，没有烦恼
2019-07-29 23:47:45,0:00:22.953000,e5807822,"(231, 0, 18)",5,25,上海zoo 
2019-07-29 23:47:38,0:00:59.878000,a2c995de,"(255, 255, 255)",1,25,派大星是最好的！！！还有海绵宝宝
2019-07-29 23:47:24,0:00:23.358000,e5807822,"(231, 0, 18)",5,25,上海zoo! 
2019-07-29 23:47:06,0:02:32.391000,37310ce5,"(255, 255, 255)",1,25,我们快走吧
2019-07-29 23:46:23,0:01:04.168000,45696781,"(255, 255, 255)",1,25,八刷路过
2019-07-29 23:45:38,0:03:37.839000,ba424475,"(204, 2, 115)",5,25,那是天才
2019-07-29 23:45:28,0:03:37.839000,ba424475,"(255, 255, 0)",4,25,那是天才
2019-07-29 23:45:25,0:03:30.969000,7c5979aa,"(255, 255, 255)",1,25,泪目
2019-07-29 23:45:13,0:00:01.539000,45696781,"(255, 255, 255)",1,25,再来一遍
2019-07-29 23:45:03,0:03:29.701000,ba424475,"(255, 255, 0)",4,25,他是你最好的一辈子的好朋友，黄方块
2019-07-29 23:44:17,0:03:29.701000,ba424475,"(255, 255, 0)",5,25,他是你最好的一辈子的好朋友，黄方块
2019-07-29 23:43:15,0:03:14.123000,96e25110,"(255, 255, 255)",1,25,好难受啊
2019-07-29 23:42:01,0:01:56.294000,53ba018b,"(255, 255, 255)",1,25,因为我们是正常人
2019-07-29 23:41:50,0:00:12.199000,9d347f47,"(0, 160, 234)",1,25,再来亿遍
2019-07-29 23:41:35,0:01:31.823000,ba424475,"(204, 2, 115)",5,25,我想带你周游世界
2019-07-29 23:40:31,0:00:45.499000,ba424475,"(204, 2, 115)",5,25,因为天才生来孤独
2019-07-29 23:40:18,0:02:26.254000,a94749da,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-07-29 23:40:14,0:02:43.397000,ad77d63b,"(255, 255, 255)",1,25,好难受，心疼派大星
2019-07-29 23:40:11,0:00:10.402000,96e25110,"(255, 255, 255)",1,25,一天一遍泪目
2019-07-29 23:39:58,0:00:39.950000,ba424475,"(204, 2, 115)",5,25,派大星是天才!
2019-07-29 23:39:49,0:00:51.075000,5e25ef55,"(255, 255, 255)",1,25,我叫高翔，我的朋友叫马杰，我和他走了14年，如果您看到这条弹幕，请保佑我们把
2019-07-29 23:39:45,0:00:24.955000,e4d0052b,"(255, 255, 255)",1,25,再来亿遍
2019-07-29 23:38:53,0:00:25.183000,379038a8,"(255, 255, 255)",1,25,再来一遍
2019-07-29 23:38:52,0:00:54.808000,deaec609,"(255, 255, 255)",1,25,因为天才生来孤独
2019-07-29 23:38:50,0:00:04.498000,d429060,"(231, 0, 18)",5,25,欢迎收看《派大星》
2019-07-29 23:38:37,0:00:04.762000,eb4aecf4,"(255, 255, 255)",1,25,最怕鬼畜动了情
2019-07-29 23:38:37,0:03:38.610000,4184d90f,"(255, 255, 255)",1,25,天才
2019-07-29 23:38:09,0:00:11.568000,deaec609,"(255, 255, 255)",1,25,再来亿遍
2019-07-29 23:38:05,0:01:06.536000,b4c995a6,"(255, 255, 255)",1,25,伏笔开始
2019-07-29 23:37:58,0:00:10.121000,54a9d6b1,"(255, 255, 255)",1,25,再来一遍
2019-07-29 23:37:37,0:00:09.992000,d0c01c88,"(255, 255, 255)",1,25,再来一遍
2019-07-29 23:37:31,0:03:40.895000,e74285f,"(255, 255, 255)",1,25,泪目
2019-07-29 23:37:17,0:03:09.558000,d429060,"(255, 255, 255)",5,25,这部剧应该叫派大星
2019-07-29 23:37:13,0:00:05.680000,fabad95,"(255, 255, 255)",5,25,再来亿遍
2019-07-29 23:37:11,0:00:10.689000,3c17f4b3,"(255, 255, 255)",1,25,四遍了
2019-07-29 23:36:51,0:00:07.423000,3a52a649,"(255, 255, 255)",1,25,看了很多遍 感觉我太难了。
2019-07-29 23:36:48,0:02:35.738000,c998176a,"(255, 255, 255)",1,25,坚持做自己喜欢的事情
2019-07-29 23:36:41,0:02:50.633000,d429060,"(255, 255, 255)",1,25,这部剧应该叫派大星
2019-07-29 23:36:38,0:00:04.306000,2d31983,"(255, 255, 255)",5,25,恭喜你发现了镇站之宝
2019-07-29 23:36:25,0:03:26.738000,3093ea42,"(255, 255, 255)",1,25,泪目
2019-07-29 23:35:54,0:00:47.226000,ba424475,"(204, 2, 115)",5,25,因为天才生来孤独
2019-07-29 23:35:25,0:00:16.729000,b4c995a6,"(255, 255, 255)",1,25,第17遍
2019-07-29 23:35:16,0:00:53.139000,7df8e8e4,"(255, 255, 255)",1,25,+1
2019-07-29 23:33:51,0:02:31.870000,80c75b19,"(255, 255, 255)",1,25,感动
2019-07-29 23:33:50,0:01:14.851000,3e9c6d32,"(255, 255, 255)",1,25,从此改变我的全部生活
2019-07-29 23:33:09,0:00:22.369000,d9edbb3c,"(255, 255, 255)",1,25,三刷
2019-07-29 23:33:03,0:00:08.038000,c5e5cf6e,"(0, 152, 67)",5,25,黄队必胜
2019-07-29 23:32:30,0:01:05.576000,667cb2ed,"(255, 255, 255)",1,25,flower dance
2019-07-29 23:32:29,0:03:39.223000,b2039d2d,"(255, 255, 255)",1,25,开头见
2019-07-29 23:31:19,0:03:39.518000,7d20e3a1,"(255, 255, 255)",1,25,欢乐是如何消失的呢
2019-07-29 23:31:11,0:02:40.081000,e6e35f,"(255, 255, 255)",1,25,BGM:花之舞，碗叔的歌
2019-07-29 23:31:10,0:02:47.324000,62da2bbd,"(255, 255, 255)",1,25,泪目
